Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
ty,0,0,0,0,0,0,0,0,0,0
greek food drinks therapy,0,0,1,0,0,0,0,0,0,0
gracias son,0,0,0,0,0,0,0,1,0,0
dumbass,0,1,0,0,0,0,0,0,0,0
hook,0,1,0,0,0,0,0,0,0,0
bushka house concert,0,0,0,0,0,0,0,0,0,0
ganja,0,0,0,1,0,0,0,0,0,0
san fran chills,0,0,1,0,0,0,0,0,0,0
robby anderson bail venmodollar,0,0,0,0,0,1,0,0,0,0
happy new years,0,0,0,0,0,0,0,0,0,0
governor october,0,0,0,0,0,0,1,0,0,0
laundrey services russian hacking elections fee,0,0,0,0,0,0,1,0,0,0
trump,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
drug,0,0,0,1,0,0,0,0,0,0
trump tower bar grill,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
drug money drugs fbi,0,0,0,1,0,1,0,0,0,0
baseball bat fav smash weapon fyi,0,0,0,0,0,1,0,0,0,0
skittle meds therapy surcharge,0,0,1,0,0,0,0,0,0,0
half lil homie half brazilian,0,0,0,0,1,0,0,0,0,0
good lynching,0,0,0,0,0,1,0,0,0,0
aids,0,0,1,0,0,0,0,0,0,0
chinese hunnay,0,0,0,0,1,0,0,0,0,0
obama gas,0,0,0,0,0,0,1,0,0,0
german tho,0,0,0,0,1,0,0,0,0,0
change card medicine,0,0,1,0,0,0,0,0,0,0
michelle obama tix,0,0,0,0,0,0,1,0,0,0
new york,0,0,0,0,0,0,0,0,1,0
terrance rent paying half next week buy daughter school clothes told time understand,0,0,0,0,0,0,0,1,0,0
mexican,0,0,0,0,1,0,0,0,0,0
can pay bills,0,0,0,0,0,0,0,0,0,0
product placement white people,0,0,0,0,1,0,0,0,0,0
tim daughter,0,0,0,0,0,0,0,1,0,0
black,0,0,0,0,1,0,0,0,0,0
payment swear get paid time broke immigrant boy,0,0,0,0,0,0,1,0,0,0
hospital fee broken wrist,0,0,1,0,0,0,0,0,0,0
happy birthday seven husbands evelyn hugo audible book lol,0,0,0,0,0,0,0,1,0,0
narcotics,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
russian girls,0,0,0,0,1,0,0,0,0,0
identity fraud,0,0,0,0,0,1,0,0,0,0
yay government,0,0,0,0,0,0,1,0,0,0
lung cancer,0,0,1,0,0,0,0,0,0,0
festival_floaty rocket_popsicle u d u d,0,0,0,0,0,0,0,0,0,0
battle pnc,0,0,0,0,0,1,0,0,0,0
michelle obama workout plan,0,0,0,0,0,0,1,0,0,0
mexican,0,0,0,0,1,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
lost bet,0,0,0,1,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
corruption dixieland,0,0,0,0,0,1,0,0,0,0
uber nurse love,0,0,1,0,0,0,0,0,0,0
much change obama brought,0,0,0,0,0,0,1,0,0,0
fuk sideways cheater,0,1,0,0,0,0,0,0,0,0
kanye sexist everyone needs vote november th,0,0,0,0,0,0,1,0,0,0
democratic football convention,0,0,0,0,0,0,1,0,0,0
sexual stuff,0,1,0,0,0,0,0,0,0,0
world government,0,0,0,0,0,0,1,0,0,0
supporting trump fakepresident,0,0,0,0,0,0,1,0,0,0
anxiety protocall,0,0,1,0,0,0,0,0,0,0
treat get hair get nails get food s gay love homies,1,0,0,0,0,0,0,0,0,0
pay doctor visit bc first time life said bread worried,0,0,1,0,0,0,0,0,0,0
one time went gay club,1,0,0,0,0,0,0,0,0,0
dickie birthday bone,0,0,1,0,0,0,0,1,0,0
poker,0,0,0,1,0,0,0,0,0,0
hair treatment,0,0,1,0,0,0,0,0,0,0
idk label money transfer husband livelihood,0,0,0,0,0,0,0,1,0,0
mula course,0,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
first indian settlement,0,0,0,0,1,0,0,0,0,0
kumin gout,0,0,1,0,0,0,0,0,0,0
bc ur gay,1,0,0,0,0,0,0,0,0,0
trudeau trump peace talks,0,0,0,0,0,0,1,0,0,0
fuc,0,1,0,0,0,0,0,0,0,0
fastest racists comedian world,0,0,0,0,1,0,0,0,0,0
great job thank much,0,0,0,0,0,0,0,0,0,0
thief,0,0,0,0,0,1,0,0,0,0
jager bomb tab,0,0,0,1,0,0,0,0,0,0
phone iceland,0,0,0,0,0,0,0,0,1,0
dumbass,0,1,0,0,0,0,0,0,0,0
brothel,0,1,0,0,0,0,0,0,0,0
weed,0,0,0,1,0,0,0,0,0,0
ann arbor commute,0,0,0,0,0,0,0,0,1,0
response bullied via text know call trump wall st,0,0,0,0,0,0,1,0,0,0
gay bar,1,0,0,0,0,0,0,0,0,0
ouch,0,0,0,0,0,0,0,0,0,0
dc train,0,0,0,0,0,0,0,0,1,0
ouch,0,0,0,0,0,0,0,0,0,0
many asexuals take screw lightbulb,1,0,0,0,0,0,0,0,0,0
mom daughter date night,0,0,0,0,0,0,0,1,0,0
st place award best daughter earth congratulations,0,0,0,0,0,0,0,1,0,0
venmo operated government eliminate coins,0,0,0,0,0,0,1,0,0,0
clintons corruption,0,0,0,0,0,1,1,0,0,0
australians,0,0,0,0,1,0,0,0,0,0
pizza,0,0,0,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
bible study,0,0,0,0,1,0,0,0,0,0
go get black mexican baby,0,0,0,0,1,0,0,0,0,0
girls gays,1,0,0,0,0,0,0,0,0,0
weekly blackmail installment,0,0,0,0,0,1,0,0,0,0
le pain,0,0,1,0,0,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
realizing insomnia never requested ac bad,0,0,1,0,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
poker face poke poke poker face,0,0,0,1,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
hot pockets blowjobs,0,1,0,0,0,0,0,0,0,0
since indy tampa transfer account treat yoself day cat,0,0,0,0,0,0,0,0,1,0
car get jail,0,0,0,0,0,1,0,0,0,0
hoping lots smokin hot dads bring teenage daughters concert happy yom kippur,0,0,0,0,0,0,0,1,0,0
remember time asked change oil leave gas yeah neither,0,0,0,0,0,0,0,0,0,0
jew,0,0,0,0,1,0,0,0,0,0
tired emotional abuse,0,0,0,0,0,1,0,0,0,0
hook em horns,0,1,0,0,0,0,0,0,0,0
gay stuff,1,0,0,0,0,0,0,0,0,0
bar hoppin,0,0,0,1,0,0,0,0,0,0
criminal activity supplies funyuns,0,0,0,0,0,1,0,0,0,0
fake id,0,0,0,0,0,1,0,0,0,0
day early guess national transfer money daughter day,0,0,0,0,0,0,0,1,0,0
bjs,0,1,0,0,0,0,0,0,0,0
mexican chinken,0,0,0,0,1,0,0,0,0,0
obama,0,0,0,0,0,0,1,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
getting car jail,0,0,0,0,0,1,0,0,0,0
transgender equality uganda,1,0,0,0,0,0,0,0,0,0
beat poker ok friends appreciate,0,0,0,1,0,0,0,0,0,0
cuz pretty gay,1,0,0,0,0,0,0,0,0,0
painless,0,0,1,0,0,0,0,0,0,0
illegal gun making,0,0,0,0,0,1,0,0,0,0
buttface,0,1,0,0,0,0,0,0,0,0
weird gay stuff,1,0,0,0,0,0,0,0,0,0
love son,0,0,0,0,0,0,0,1,0,0
thank guys working asses little extra,0,1,0,0,0,0,0,0,0,0
russian,0,0,0,0,1,0,0,0,0,0
years wonderful daughter fun funny money albuquerque,0,0,0,0,0,0,0,1,0,0
bitch,0,1,0,0,0,0,0,0,0,0
medicine keep alive,0,0,1,0,0,0,0,0,0,0
indian noms,0,0,0,0,1,0,0,0,0,0
lost homes car fire,0,0,0,0,0,1,0,0,0,0
us making heaven devil knows dead,0,0,0,0,0,1,0,0,0,0
drinks brought future husband papi luis,0,0,0,0,0,0,0,1,0,0
austria,0,0,0,0,0,0,0,0,1,0
engineered explosives dn,0,0,0,0,0,1,0,0,0,0
taylorllong better daughter,0,0,0,0,0,0,0,1,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
tip photographer hawaii,0,0,0,0,0,0,0,0,1,0
last half photo shoot,0,0,0,0,0,0,0,0,0,0
human trafficking,0,0,0,0,0,1,0,0,0,0
great daughter,0,0,0,0,0,0,0,1,0,0
second night strippers,0,1,0,0,0,0,0,0,0,0
tell people gay,1,0,0,0,0,0,0,0,0,0
half cody therapy,0,0,1,0,0,0,0,0,0,0
husbands account crypto currency haha,0,0,0,0,0,0,0,1,0,0
divorce,0,0,0,0,0,0,0,1,0,0
aids,0,0,1,0,0,0,0,0,0,0
shared governance reimbursement,0,0,0,0,0,0,1,0,0,0
russian holy water,0,0,0,0,1,0,0,0,0,0
denver dinner,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
gay guy,1,0,0,0,0,0,0,0,0,0
naked pics sister,0,1,0,0,0,0,0,0,0,0
big gay,1,0,0,0,0,0,0,0,0,0
pregnant,0,0,1,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
best daughter ever,0,0,0,0,0,0,0,1,0,0
glory war bush,0,0,0,0,0,0,1,0,0,0
gayse,1,0,0,0,0,0,0,0,0,0
rash cream,0,0,1,0,0,0,0,0,0,0
sexual acts,0,1,0,0,0,0,0,0,0,0
staahpp,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
dumbass bet,0,1,0,0,0,0,0,0,0,0
bush war terror ploy destroy world powers eurasian subcontinent,0,0,0,0,0,1,1,0,0,0
pound weed,0,0,0,1,0,0,0,0,0,0
democratic party,0,0,0,0,0,0,1,0,0,0
queer,1,0,0,0,0,0,0,0,0,0
bible club,0,0,0,0,1,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
vatican,0,0,0,0,1,0,0,0,0,0
letting destroy home,0,0,0,0,0,1,0,0,0,0
refund gun bash,0,0,0,0,0,1,0,0,0,0
national transfer money daughters account day,0,0,0,0,0,0,0,1,0,0
mexican,0,0,0,0,1,0,0,0,0,0
tickets gun show,0,0,0,0,0,1,0,0,0,0
hope jail,0,0,0,0,0,1,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
ride home jail,0,0,0,0,0,1,0,0,0,0
treatment,0,0,1,0,0,0,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
brr tokyo,0,0,0,0,0,0,0,0,1,0
even pop blackheads make racist,0,0,0,0,1,0,0,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
blowjobs,0,1,0,0,0,0,0,0,0,0
uber chicago airport airbnb,0,0,0,0,0,0,0,0,1,0
genital warts meds,0,1,1,0,0,0,0,0,0,0
airbnb franceso,0,0,0,0,0,0,0,0,1,0
og husband side ho,0,0,0,0,0,0,0,1,0,0
paycheck bet,0,0,0,1,0,0,0,0,0,0
lost bet,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
toilet paper hillary clinton barack obama ugly faces,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
talk son ever,0,0,0,0,0,0,0,1,0,0
festival_beer venmo_dollar,0,0,0,0,0,0,0,0,0,0
black free people top,0,0,0,0,1,0,0,0,0,0
thailand,0,0,0,0,0,0,0,0,1,0
allergy medicine reimbursement,0,0,1,0,0,0,0,0,0,0
emis surgery,0,0,1,0,0,0,0,0,0,0
thailand,0,0,0,0,0,0,0,0,1,0
cable robbery,0,0,0,0,0,1,0,0,0,0
make america great hat obamacare life tshirt reruns oprah winfrey show season last man standing,0,0,0,0,0,0,1,0,0,0
chinese dog dinner,0,0,0,0,1,0,0,0,0,0
hate tourists,0,0,0,0,0,1,0,0,0,0
farmers daughter,0,0,0,0,0,0,0,1,0,0
gay,1,0,0,0,0,0,0,0,0,0
hate white people,0,0,0,0,1,0,0,0,0,0
bc mom pay u d,0,0,0,0,0,0,0,1,0,0
casino,0,0,0,1,0,0,0,0,0,0
e gay qua,1,0,0,0,0,0,0,0,0,0
presidents,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
cuz swell gal,0,0,1,0,0,0,0,0,0,0
pimp hat,0,1,0,0,0,0,0,0,0,0
lung cancer,0,0,1,0,0,0,0,0,0,0
rent,0,0,0,0,0,0,0,1,0,0
ur gayer,1,0,0,0,0,0,0,0,0,0
blake jew,0,0,0,0,1,0,0,0,0,0
paris rome,0,0,0,0,0,0,0,0,1,0
za bra,0,1,0,0,0,0,0,0,0,0
troy gay,1,0,0,0,0,0,0,0,0,0
obama,0,0,0,0,0,0,1,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
pimp fees,0,1,0,0,0,0,0,0,0,0
full bush dues,0,0,0,0,0,0,1,0,0,0
illegal,0,0,0,0,0,1,0,0,0,0
sexual services,0,1,0,0,0,0,0,0,0,0
drake migos son vegas,0,0,0,0,0,0,0,1,0,0
please pay forward beautiful daughter m watching you,0,0,0,0,0,0,0,1,0,0
president trump america_hat,0,0,0,0,0,0,1,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
weed money,0,0,0,1,0,0,0,0,0,0
austin tx,0,0,0,0,0,0,0,0,1,0
florida,0,0,0,0,0,0,0,0,1,0
san diego,0,0,0,0,0,0,0,0,1,0
chinese tom cruise,0,0,0,0,1,0,0,0,0,0
defeating worst enemy fear spicy chicken sauce drinks,0,0,0,0,0,1,0,0,0,0
illicit narcotics,0,0,0,1,0,0,0,0,0,0
irish immigrant,0,0,0,0,0,0,1,0,0,0
butchers daughter,0,0,0,0,0,0,0,1,0,0
illegal immigrant,0,0,0,0,0,1,1,0,0,0
chinese tariffs,0,0,0,0,1,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
craig wagner algebra american government first semester,0,0,0,0,0,0,1,0,0,0
roomie trip south france,0,0,0,0,0,0,0,0,1,0
asian cultural appropriation,0,0,0,0,1,0,0,0,0,0
gateway drug,0,0,0,1,0,0,0,0,0,0
biological weapons putin,0,0,0,0,0,1,0,0,0,0
big blood,0,0,0,0,0,0,0,0,0,0
gay boy,1,0,0,0,0,0,0,0,0,0
juul addiction therapy,0,0,1,0,0,0,0,0,0,0
gas money thieves,0,0,0,0,0,1,0,0,0,0
gay stuff,1,0,0,0,0,0,0,0,0,0
gay cowboys,1,0,0,0,0,0,0,0,0,0
strippers,0,1,0,0,0,0,0,0,0,0
chinese mungus,0,0,0,0,1,0,0,0,0,0
dees nutz mayor republican candidate,0,0,0,0,0,0,1,0,0,0
therapy,0,0,1,0,0,0,0,0,0,0
bridgestone degenerate gambling fee,0,0,0,1,0,0,0,0,0,0
alcoholism,0,0,1,1,0,0,0,0,0,0
real gay,1,0,0,0,0,0,0,0,0,0
cross dressing ferrets,1,0,0,0,0,0,0,0,0,0
new york,0,0,0,0,0,0,0,0,1,0
lillie dumbass,0,1,0,0,0,0,0,0,0,0
doctor,0,0,1,0,0,0,0,0,0,0
happy birthday precious daughter,0,0,0,0,0,0,0,1,0,0
good bet ping pong,0,0,0,1,0,0,0,0,0,0
stu fraud,0,0,0,0,0,1,0,0,0,0
trump shirt maga hat,0,0,0,0,0,0,1,0,0,0
buy booze,0,0,0,1,0,0,0,0,0,0
switzerland,0,0,0,0,0,0,0,0,1,0
runescape poison dagger,0,0,0,0,0,1,0,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
rhode island,0,0,0,0,0,0,0,0,1,0
gay,1,0,0,0,0,0,0,0,0,0
handrews gay,1,0,0,0,0,0,0,0,0,0
queers steers,1,0,0,0,0,0,0,0,0,0
obama,0,0,0,0,0,0,1,0,0,0
detroit,0,0,0,0,0,0,0,0,1,0
two months harish,0,0,0,0,1,0,0,0,0,0
explosive,0,0,0,0,0,1,0,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
narita seoul,0,0,0,0,0,0,0,0,1,0
blow,0,1,0,0,0,0,0,0,0,0
divorce papers,0,0,0,0,0,0,0,1,0,0
fatty bao bangalore idk still paid sorry already,0,0,0,0,0,0,0,0,1,0
bet bock little weenie,0,0,0,1,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
thanks dickhead,0,1,0,0,0,0,0,0,0,0
nig,0,0,0,0,1,0,0,0,0,0
dorris lost bet,0,0,0,1,0,0,0,0,0,0
reggae renditions every song ever,0,0,0,0,0,0,0,0,0,0
nd trump donation,0,0,0,0,0,0,1,0,0,0
gotten mugs obama hillary postcards,0,0,0,0,0,0,1,0,0,0
ligma contractions hospital bills get well soon habibi,0,0,1,0,0,0,0,0,0,0
florida,0,0,0,0,0,0,0,0,1,0
bet,0,0,0,1,0,0,0,0,0,0
bail,0,0,0,0,0,1,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
pimp payout,0,1,0,0,0,0,0,0,0,0
big gay duncan,1,0,0,0,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
bible,0,0,0,0,1,0,0,0,0,0
bed bug treatment,0,0,1,0,0,0,0,0,0,0
surprise full security deposit return thirst missile,0,0,0,0,0,1,0,0,0,0
bitching,0,1,0,0,0,0,0,0,0,0
ann arbor,0,0,0,0,0,0,0,0,1,0
lesbian breakfast,1,0,0,0,0,0,0,0,0,0
bruh gay,1,0,0,0,0,0,0,0,0,0
queer,1,0,0,0,0,0,0,0,0,0
gay yogurt,1,0,0,0,0,0,0,0,0,0
big ol lesbian stuff,1,0,0,0,0,0,0,0,0,0
bloody boi,0,1,0,0,0,0,0,0,0,0
pimp daddy,0,1,0,0,0,0,0,0,0,0
wait go date uber drivers son,0,0,0,0,0,0,0,1,0,0
time threw hepatitis,0,0,1,0,0,0,0,0,0,0
joint custody,0,0,0,0,0,1,0,0,0,0
another sexual encounter,0,1,0,0,0,0,0,0,0,0
german friend,0,0,0,0,1,0,0,0,0,0
pew pew pain,0,0,1,0,0,0,0,0,0,0
sexiest roommate,0,1,0,0,0,0,0,0,0,0
san diego,0,0,0,0,0,0,0,0,1,0
pizza,0,0,0,0,0,0,0,0,0,0
eso son reebok son nike,0,0,0,0,0,0,0,1,0,0
bail,0,0,0,0,0,1,0,0,0,0
san francisco groceries,0,0,0,0,0,0,0,0,1,0
beautiful daughter,0,0,0,0,0,0,0,1,0,0
remeber russian,0,0,0,0,1,0,0,0,0,0
thanks allergy advocate everything else,0,0,1,0,0,0,0,0,0,0
black bear,0,0,0,0,1,0,0,0,0,0
allie dinner el centro,0,0,0,0,0,0,0,0,1,0
year anniversary first abortion,0,0,1,0,0,0,0,0,0,0
,0,0,0,0,0,0,0,0,0,0
paying pain sinuses went left bathroom yet,0,0,1,0,0,0,0,0,0,0
denver,0,0,0,0,0,0,0,0,1,0
big sexc,0,1,0,0,0,0,0,0,0,0
favorite daughter,0,0,0,0,0,0,0,1,0,0
go l love son hope helps,0,0,0,0,0,0,0,1,0,0
magnum sized condoms,0,1,0,0,0,0,0,0,0,0
sexual deeds,0,1,0,0,0,0,0,0,0,0
fhe gambling,0,0,0,1,0,0,0,0,0,0
weed crack hoes,0,0,0,1,0,0,0,0,0,0
hereditary issues,0,0,1,0,0,0,0,0,0,0
collective government bitching,0,0,0,0,0,0,1,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
return jax touch support clinic,0,0,1,0,0,0,0,0,0,0
rent,0,0,0,0,0,0,0,1,0,0
fukin god,0,1,0,0,0,0,0,0,0,0
pain suffering,0,0,1,0,0,0,0,0,0,0
gambling,0,0,0,1,0,0,0,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
yeah,0,0,0,0,0,0,0,0,0,0
feeding juul addiction,0,0,0,1,0,0,0,0,0,0
irish day,0,0,0,0,1,0,0,0,0,0
uber trump,0,0,0,0,0,0,1,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
drug laced explosives,0,0,0,0,0,1,0,0,0,0
seattle stuff,0,0,0,0,0,0,0,0,1,0
son tuyos son de alba,0,0,0,0,0,0,0,1,0,0
sup gay boi,1,0,0,0,0,0,0,0,0,0
beers bros burgers buttsex,0,1,0,0,0,0,0,0,0,0
pure heroin,0,0,0,1,0,0,0,0,0,0
bestest friend ever forget wallet home like dummy need feed husband helping class panicking many things,0,0,0,0,0,0,0,1,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
snacks trumpland,0,0,0,0,0,0,1,0,0,0
jungle booby,0,1,0,0,0,0,0,0,0,0
aces son rise autism therapy hrs session,0,0,1,0,0,0,0,0,0,0
ohio trip,0,0,0,0,0,0,0,0,1,0
iceland,0,0,0,0,0,0,0,0,1,0
gay gregor,1,0,0,0,0,0,0,0,0,0
gatling gun ammunition reserves,0,0,0,0,0,1,0,0,0,0
damian camp therapy,0,0,1,0,0,0,0,0,0,0
daughter,0,0,0,0,0,0,0,1,0,0
jabroni bologna rhyme thanks obama,0,0,0,0,0,0,1,0,0,0
csi crime scene investigation puzzles,0,0,0,0,0,1,0,0,0,0
lyft chinese schmeet,0,0,0,0,1,0,0,0,0,0
political bribes,0,0,0,0,0,0,1,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
love u son everything going ok battle urs let go let god,0,0,0,0,0,0,0,1,0,0
blanch sánchez people church send prayers well wishes,0,0,0,0,1,0,0,0,0,0
un trump,0,0,0,0,0,0,1,0,0,0
erection selections,0,1,0,0,0,0,0,0,0,0
pick retarded ex husband,0,0,0,0,0,0,0,1,0,0
bet,0,0,0,1,0,0,0,0,0,0
gayness,1,0,0,0,0,0,0,0,0,0
jackass,0,1,0,0,0,0,0,0,0,0
ariella lesbian,1,0,0,0,0,0,0,0,0,0
august rent,0,0,0,0,0,0,0,1,0,0
ur gay,1,0,0,0,0,0,0,0,0,0
husband,0,0,0,0,0,0,0,1,0,0
rugby therapy session,0,0,1,0,0,0,0,0,0,0
cant put price rock,0,0,0,0,0,0,0,0,0,0
alaska,0,0,0,0,0,0,0,0,1,0
blowjobs,0,1,0,0,0,0,0,0,0,0
pimp activities,0,1,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
gay bars,1,0,0,0,0,0,0,0,0,0
medicine,0,0,1,0,0,0,0,0,0,0
behalf daughter princess meelie wheelie,0,0,0,0,0,0,0,1,0,0
ouch,0,0,0,0,0,0,0,0,0,0
hey,0,0,0,0,0,0,0,0,0,0
gay,1,0,0,0,0,0,0,0,0,0
bring barack homecoming tailgate,0,0,0,0,0,0,1,0,0,0
politicon,0,0,0,0,0,0,1,0,0,0
tarpley fire department raffle,0,0,0,0,0,1,0,0,0,0
kimberleys diarrhea medicine,0,0,1,0,0,0,0,0,0,0
r f lash daughter jessie hernandez sending balance,0,0,0,0,0,0,0,1,0,0
go get trump hat asking,0,0,0,0,0,0,1,0,0,0
australians,0,0,0,0,1,0,0,0,0,0
gay food,1,0,0,0,0,0,0,0,0,0
v gay phones,1,0,0,0,0,0,0,0,0,0
welcome daughter,0,0,0,0,0,0,0,1,0,0
son,0,0,0,0,0,0,0,1,0,0
physical therapy,0,0,1,0,0,0,0,0,0,0
hey aya,0,0,0,0,0,0,0,0,0,0
depression cokeaine,0,0,1,0,0,0,0,0,0,0
meeting future husband,0,0,0,0,0,0,0,1,0,0
wed fri medication pick updrop benny,0,0,1,0,0,0,0,0,0,0
like mother like daughter wineo,0,0,0,0,0,0,0,1,0,0
trump re election committee venmo_dollar gabrielidis division also gabe th grade camp,0,0,0,0,0,0,1,0,0,0
conspiracy club meeting snacks,0,0,0,0,0,1,0,0,0,0
u gay af,1,0,0,0,0,0,0,0,0,0
shoot ur shot,0,0,0,0,0,1,0,0,0,0
medication nation,0,0,1,0,0,0,0,0,0,0
olive exchange,0,0,0,0,0,0,0,0,0,0
glory glory ole georgia,0,0,0,0,0,0,0,0,1,0
illicit transfer funds,0,0,0,1,0,0,0,0,0,0
bruise,0,0,1,0,0,0,0,0,0,0
african bih,0,0,0,0,1,0,0,0,0,0
stay home husband,0,0,0,0,0,0,0,1,0,0
u gay,1,0,0,0,0,0,0,0,0,0
shoot,0,0,0,0,0,1,0,0,0,0
vegas hotel,0,0,0,0,0,0,0,0,1,0
stuff,0,0,0,0,0,0,0,0,0,0
trump yard sign,0,0,0,0,0,0,1,0,0,0
stuff,0,0,0,0,0,0,0,0,0,0
best son ever festival_beer,0,0,0,0,0,0,0,1,0,0
bet,0,0,0,1,0,0,0,0,0,0
child abuse,0,0,0,0,0,1,0,0,0,0
divorce papers,0,0,0,0,0,0,0,1,0,0
lyme disease awareness prevention b,0,0,1,0,0,0,0,0,0,0
dallas,0,0,0,0,0,0,0,0,1,0
adult beverages,0,1,0,0,0,0,0,0,0,0
worlds best husband,0,0,0,0,0,0,0,1,0,0
eatable weed products,0,0,0,1,0,0,0,0,0,0
totally stab caesar,0,0,0,0,0,1,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
cuz juice still gay,1,0,0,0,0,0,0,0,0,0
sexual flavors,0,1,0,0,0,0,0,0,0,0
campaign money dville mayor,0,0,0,0,0,0,1,0,0,0
sugar gay,1,0,0,0,0,0,0,0,0,0
fbi surveillance van equipment,0,0,0,0,0,1,0,0,0,0
condom,0,1,0,0,0,0,0,0,0,0
bring uber husband another party like,0,0,0,0,0,0,0,1,0,0
trock,0,0,0,0,0,0,0,0,0,0
mexican attributes,0,0,0,0,1,0,0,0,0,0
hangover prevention,0,0,0,1,0,0,0,0,0,0
bail money,0,0,0,0,0,1,0,0,0,0
illegal activity,0,0,0,0,0,1,0,0,0,0
rent groceries,0,0,0,0,0,0,0,1,0,0
trip nj ozone park ny,0,0,0,0,0,0,0,0,1,0
courtesy donald,0,0,0,0,0,0,1,0,0,0
gas thanks,0,0,0,0,0,0,0,0,0,0
heroin,0,0,0,1,0,0,0,0,0,0
thieves lol,0,0,0,0,0,1,0,0,0,0
herpes medication,0,0,1,0,0,0,0,0,0,0
gambling addiction,0,0,0,1,0,0,0,0,0,0
aids cream,0,0,1,0,0,0,0,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
supposed overthrow government dont caffeine system,0,0,0,0,0,0,1,0,0,0
drugs,0,0,0,1,0,0,0,0,0,0
child trafficking fee,0,0,0,0,0,1,0,0,0,0
nycfc pm,0,0,0,0,0,0,0,0,1,0
wonderful daughter,0,0,0,0,0,0,0,1,0,0
obama,0,0,0,0,0,0,1,0,0,0
colonoscopy,0,0,1,0,0,0,0,0,0,0
husband win monies fantasy football,0,0,0,0,0,0,0,1,0,0
whynothillary,0,0,0,0,0,0,1,0,0,0
cause husband loses money bets needs blankie sleep,0,0,0,0,0,0,0,1,0,0
jew let know moms aunts portion paid,0,0,0,0,1,0,0,0,0,0
browns indians,0,0,0,0,1,0,0,0,0,0
wtf,0,1,0,0,0,0,0,0,0,0
hi,0,0,0,0,0,0,0,0,0,0
lol u dumbass,0,1,0,0,0,0,0,0,0,0
rocket_popsicle,0,0,0,0,0,0,0,0,0,0
even vape bra,0,1,0,0,0,0,0,0,0,0
homosexual experience cabin forget wake cold sweat crying name,1,0,0,0,0,0,0,0,0,0
supporting hair loss medication addiction,0,0,1,0,0,0,0,0,0,0
best san jose,0,0,0,0,0,0,0,0,1,0
reach around husband said,0,0,0,0,0,0,0,1,0,0
mike pence,0,0,0,0,0,0,1,0,0,0
venmo_dollar,0,0,0,0,0,0,0,0,0,0
san francisco strangler,0,0,0,0,0,0,0,0,1,0
im gay,1,0,0,0,0,0,0,0,0,0
weed whacking job ridge rd ben lomond full payment,0,0,0,1,0,0,0,0,0,0
poker,0,0,0,1,0,0,0,0,0,0
