Note,LGBTQ,ADULT_CONTENT,HEALTH,DRUGS_ALCOHOL_GAMBLING,RACE,VIOLENCE_CRIME,POLITICS,RELATION,LOCATION,NONE
"What would you do if your son was at home, crying all alone, on the bedroom floor, cuz he’s hungry, and the only way to feed him is to sleep w a man for a little bit of money?",0,0,0,0,0,0,0,1,0,0
Granola bars that will hopefully make my son fat!!!,0,0,0,0,0,0,0,1,0,0
For being my son #SuperBowlLIIChamps #GoBirds 🦅🦅🦅🦅🦅🥇🏆,0,0,0,0,0,0,0,1,0,0
"Joey’s son , thank you for organizing",0,0,0,0,0,0,0,1,0,0
Dranks son 🍺🍺,0,0,0,0,0,0,0,1,0,0
"Child support for our son Jordy. We didn’t save him, he saved us.",0,0,0,0,0,0,0,1,0,0
Brady kisses his son on the lips,0,0,0,0,0,0,0,1,0,0
🚨Son son son son,0,0,0,0,0,0,0,1,0,0
Bday cash Love you son happy 17,0,0,0,0,0,0,0,1,0,0
Happy Birthday #1 son in law 🎂🎉🎈,0,0,0,0,0,0,0,1,0,0
Octubre 13 10:30 am a 7:00pm son 8horas y media 8horas y media ×12$=102$ +⛽,0,0,0,0,0,0,0,1,0,0
Best son ever.,0,0,0,0,0,0,0,1,0,0
Christmas and birthday Happy birthday son Love u,0,0,0,0,0,0,0,1,0,0
Got a square from My son from ATL..,0,0,0,0,0,0,0,1,0,0
Bc I’m a horrible son 😂,0,0,0,0,0,0,0,1,0,0
"thx mom :,)",0,0,0,0,0,0,0,1,0,0
thanks for being the best mom ever,0,0,0,0,0,0,0,1,0,0
Because I’m the best mom ever,0,0,0,0,0,0,0,1,0,0
thanks mom 🍱😜,0,0,0,0,0,0,0,1,0,0
from my mom 😊,0,0,0,0,0,0,0,1,0,0
Euros in the beginning my mom gave you (304.95$ worth divided by 2),0,0,0,0,0,0,0,1,0,0
For being the best mom ever,0,0,0,0,0,0,0,1,0,0
Please send me money for tacos I’m poor and I want tacos mom please,0,0,0,0,0,0,0,1,0,0
Embarrassing the kids by doing cool mom stuff,0,0,0,0,0,0,0,1,0,0
Best mom ever,0,0,0,0,0,0,0,1,0,0
Thanks so much mom ❤️❤️,0,0,0,0,0,0,0,1,0,0
The best mom alive.,0,0,0,0,0,0,0,1,0,0
helo cheese orang ur mom and then she went home and unpeel squeeze cleanse enjoy. repeat twice and spin around close your eyes and recite “herb berb ferb” 29 times without stopping to breathe. if you need air breathe through your nose but do not stop reciting. if you do this you will be safe.,0,0,0,0,0,0,0,1,0,0
"Love you, man. We'll be at mom and dads Saturday night if you want to come by.",0,0,0,0,0,0,0,1,0,0
When my mom needs an Uber 🚗,0,0,0,0,0,0,0,1,0,0
Paying mom for me,0,0,0,0,0,0,0,1,0,0
🐕 and mom 🎁,0,0,0,0,0,0,0,1,0,0
#1 mom stuff,0,0,0,0,0,0,0,1,0,0
Ur mom pt 2,0,0,0,0,0,0,0,1,0,0
Helping mom V do things she cant afford to do if it wasn’t for Caz doing them !!!,0,0,0,0,0,0,0,1,0,0
Don't tell mom 😬,0,0,0,0,0,0,0,1,0,0
Treat for mom and dad,0,0,0,0,0,0,0,1,0,0
So I dont look like a child asking his mom for money at the fair,0,0,0,0,0,0,0,1,0,0
Team mom gift,0,0,0,0,0,0,0,1,0,0
I don’t have contact information for you but I am paying for 2 X large jerseys Waxer #2 Is his number thank you so much ! - Saxby waxer’s mom katie,0,0,0,0,0,0,0,1,0,0
i surpassed my 1 drink limit. sorry mom love you,0,0,0,0,0,0,0,1,0,0
for being such a good mom 😓,0,0,0,0,0,0,0,1,0,0
Soccer mom van!! Wooo,0,0,0,0,0,0,0,1,0,0
Xmas for mom and dad,0,0,0,0,0,0,0,1,0,0
From Seth 150.00 and mom 50.00,0,0,0,0,0,0,0,1,0,0
Bday money from mom and dad! Dinner is on them!!,0,0,0,0,0,0,0,1,0,0
Your mom and 👻💩 in August,0,0,0,0,0,0,0,1,0,0
Monkey see monkey do haircut .... Tagalongs get on board haircuts on mom 😒,0,0,0,0,0,0,0,1,0,0
Love you mom 😘😘,0,0,0,0,0,0,0,1,0,0
Shampoo for mom and dad,0,0,0,0,0,0,0,1,0,0
b.b. sitting (aka darbs hangout ugh mom don’t be so embarrassing...),0,0,0,0,0,0,0,1,0,0
Hi just hold this for me because my app doesn’t work and you’re my mom okay bye,0,0,0,0,0,0,0,1,0,0
Pay ur mom back 4 me,0,0,0,0,0,0,0,1,0,0
Thanks mom 😬,0,0,0,0,0,0,0,1,0,0
My mom told me to give you a pot with dirt,0,0,0,0,0,0,0,1,0,0
bc i’m the mom and have to pay for you when we’re out 🤷🏼<U+200D>♀️,0,0,0,0,0,0,0,1,0,0
I disappoint my mom with my choices (all the time),0,0,0,0,0,0,0,1,0,0
Last payment for mom and me.,0,0,0,0,0,0,0,1,0,0
From granny,0,0,0,0,0,0,0,1,0,0
For being a good granny,0,0,0,0,0,0,0,1,0,0
My mom said she knew I was awake because I was clapping along with the FRIENDS theme song every 20 minutes,0,0,0,0,0,0,0,1,0,0
Idk mom told me to,0,0,0,0,0,0,0,1,0,0
Your mom for food for Ed and Anne,0,0,0,0,0,0,0,1,0,0
For the mom at the bar,0,0,0,0,0,0,0,1,0,0
Cash 2 week’s full day and Fritz 1 week half day (his mom will pay for the other half day.,0,0,0,0,0,0,0,1,0,0
Best mom ever,0,0,0,0,0,0,0,1,0,0
Your mom paid for our drinks,0,0,0,0,0,0,0,1,0,0
Because mom need money,0,0,0,0,0,0,0,1,0,0
For the best mom ever 💕🎉,0,0,0,0,0,0,0,1,0,0
To pay your mom for flight,0,0,0,0,0,0,0,1,0,0
Your mom pinning my pants,0,0,0,0,0,0,0,1,0,0
"Motor City, USA 🚘✈️",0,0,0,0,0,0,0,0,1,0
"Flavortown, USA aka Las Vegas, NV",0,0,0,0,0,0,0,0,1,0
Brazil trip first,0,0,0,0,0,0,0,0,1,0
🚕 Austin TX,0,0,0,0,0,0,0,0,1,0
Austin tx,0,0,0,0,0,0,0,0,1,0
"Houston, TX",0,0,0,0,0,0,0,0,1,0
Atx to Miami,0,0,0,0,0,0,0,0,1,0
Austin tx,0,0,0,0,0,0,0,0,1,0
ATX 💯,0,0,0,0,0,0,0,0,1,0
Hong Kong,0,0,0,0,0,0,0,0,1,0
Hong Kong 🇭🇰,0,0,0,0,0,0,0,0,1,0
Airbnb Hong Kong,0,0,0,0,0,0,0,0,1,0
Hong Kong Airbnb,0,0,0,0,0,0,0,0,1,0
Uber to Hong kong,0,0,0,0,0,0,0,0,1,0
Hong Kong,0,0,0,0,0,0,0,0,1,0
hong kong!!,0,0,0,0,0,0,0,0,1,0
hong KONG,0,0,0,0,0,0,0,0,1,0
Hong Kong,0,0,0,0,0,0,0,0,1,0
Hong Kong 🏨,0,0,0,0,0,0,0,0,1,0
Hong Kong 🏨,0,0,0,0,0,0,0,0,1,0
SBA ✈ SFO,0,0,0,0,0,0,0,0,1,0
Taxi from SFO after vegas,0,0,0,0,0,0,0,0,1,0
SFO to home,0,0,0,0,0,0,0,0,1,0
SFO to 🏠,0,0,0,0,0,0,0,0,1,0
Uber SFO,0,0,0,0,0,0,0,0,1,0
SFO to DAVIS,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas!,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
VegAssssssssss,0,0,0,0,0,0,0,0,1,0
Vegas 🎊👏💁🏼<U+200D>♀️,0,0,0,0,0,0,0,0,1,0
Vegas 😎,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Nashvegas!,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Nashvegas 🤠🤠✈️👯,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas🎲🎲🎰,0,0,0,0,0,0,0,0,1,0
Vegassss,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Last Vegas payment,0,0,0,0,0,0,0,0,1,0
Vegassss,0,0,0,0,0,0,0,0,1,0
VEGAS,0,0,0,0,0,0,0,0,1,0
Vegas (for Kevin 😒),0,0,0,0,0,0,0,0,1,0
Vegas booze,0,0,0,0,0,0,0,0,1,0
Vegassssssss,0,0,0,0,0,0,0,0,1,0
our vegas elopement 💒,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas made us broke,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Costco - Vegas 🥂🥐,0,0,0,0,0,0,0,0,1,0
Vegas hotel,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas essentials,0,0,0,0,0,0,0,0,1,0
Vegassssss 🤩,0,0,0,0,0,0,0,0,1,0
Vegas Ubers,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
vegas,0,0,0,0,0,0,0,0,1,0
Vegas dinna,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Viva Las Vegas,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Vegas,0,0,0,0,0,0,0,0,1,0
Yeeeesh Vegas ruined me,0,0,0,0,0,0,0,0,1,0
Vegas drinks,0,0,0,0,0,0,0,0,1,0
"Next stop, Vegas? 🤔",0,0,0,0,0,0,0,0,1,0
Vegas! ✈️,0,0,0,0,0,0,0,0,1,0
Nashvegas uber and 🍺,0,0,0,0,0,0,0,0,1,0
For the  rent 🏠💸 in San Francisco,0,0,0,0,0,0,0,0,1,0
SAN FRANCISCO ✈,0,0,0,0,0,0,0,0,1,0
Left my heart in San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco Strangler,0,0,0,0,0,0,0,0,1,0
summer in San Francisco is a scam,0,0,0,0,0,0,0,0,1,0
Broncos vs San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco,0,0,0,0,0,0,0,0,1,0
OKAY FINE THERE'S A CANAL IN SAN FRANCISCO (also thx for da food),0,0,0,0,0,0,0,0,1,0
"San Francisco, baby 🏄🏾<U+200D>♀️🏄🏽<U+200D>♂️⚓️⛴🏝🏝⛲️⛰",0,0,0,0,0,0,0,0,1,0
San Francisco  🏠💸,0,0,0,0,0,0,0,0,1,0
San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco Car+Hotel+ everything else,0,0,0,0,0,0,0,0,1,0
San Francisco Bocce,0,0,0,0,0,0,0,0,1,0
San Francisco shenanigans,0,0,0,0,0,0,0,0,1,0
San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco :magic_wand::skull_pop:,0,0,0,0,0,0,0,0,1,0
San Francisco house,0,0,0,0,0,0,0,0,1,0
San Francisco 🌉,0,0,0,0,0,0,0,0,1,0
Italian in San Francisco,0,0,0,0,0,0,0,0,1,0
Good morning San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco 69ers $15,0,0,0,0,0,0,0,0,1,0
SAN FRANCISCO 🏙🏙🏙,0,0,0,0,0,0,0,0,1,0
San Francisco baby!!,0,0,0,0,0,0,0,0,1,0
San Francisco- car and wine tasting,0,0,0,0,0,0,0,0,1,0
San Francisco festivities ❤️✨❤️🌈✨,0,0,0,0,0,0,0,0,1,0
San Francisco ✈️,0,0,0,0,0,0,0,0,1,0
San Francisco and groceries,0,0,0,0,0,0,0,0,1,0
our San Francisco disaster,0,0,0,0,0,0,0,0,1,0
San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco :festival_beer::venmo_dollar::festival_floaty::rocket_popsicle:,0,0,0,0,0,0,0,0,1,0
Hotel San Francisco,0,0,0,0,0,0,0,0,1,0
San Francisco,0,0,0,0,0,0,0,0,1,0
San Diego air bnb. Sorry for the delay gents,0,0,0,0,0,0,0,0,1,0
San Diego!!!!!🌞,0,0,0,0,0,0,0,0,1,0
San Diego airbnb ☀️🌊⛱🌴🌺🏄<U+200D>♀️🏡,0,0,0,0,0,0,0,0,1,0
San Diego Temple,0,0,0,0,0,0,0,0,1,0
San Diego Sneaks Summer Classic,0,0,0,0,0,0,0,0,1,0
👰💍San Diego lodging,0,0,0,0,0,0,0,0,1,0
San Diego 😊,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
San Diego 🤙🏼,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
CJ’s payment for San Diego Airbnb,0,0,0,0,0,0,0,0,1,0
Gas to San Diego and u paid me 3 dollars for an Uber we never took,0,0,0,0,0,0,0,0,1,0
San Diego ✈,0,0,0,0,0,0,0,0,1,0
Uber ride lax to san diego,0,0,0,0,0,0,0,0,1,0
San Diego sitter,0,0,0,0,0,0,0,0,1,0
San Diego loooooove!!!,0,0,0,0,0,0,0,0,1,0
San Diego Vibes 😎,0,0,0,0,0,0,0,0,1,0
Pet sitting San Diego (plus tip),0,0,0,0,0,0,0,0,1,0
San Diego ✈️,0,0,0,0,0,0,0,0,1,0
San Diego trip,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
San Diego 🦆,0,0,0,0,0,0,0,0,1,0
San Diego trip,0,0,0,0,0,0,0,0,1,0
Little Italy San Diego 🥘,0,0,0,0,0,0,0,0,1,0
La renta en San Diego,0,0,0,0,0,0,0,0,1,0
San Diego fun date.,0,0,0,0,0,0,0,0,1,0
Hot times in San Diego,0,0,0,0,0,0,0,0,1,0
San diego,0,0,0,0,0,0,0,0,1,0
Uber in San Diego,0,0,0,0,0,0,0,0,1,0
"San Diego trip (airport lyfts, caesars, figtree cafe, plus $50 I took out for you for Mexico)",0,0,0,0,0,0,0,0,1,0
San Diego lodging 🤙🏽,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
San Diego treats,0,0,0,0,0,0,0,0,1,0
Next time you cover my gray hair will be in San Diego!!! Holla! 💇🏻<U+200D>♀️,0,0,0,0,0,0,0,0,1,0
San Diego Shenanigans 🌊,0,0,0,0,0,0,0,0,1,0
San Diego food,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
San Diego!,0,0,0,0,0,0,0,0,1,0
San Diego baybayyyy,0,0,0,0,0,0,0,0,1,0
San Diego Valley Boys 👨🏼<U+200D>🚀👷🏼<U+200D>♂️⚔️,0,0,0,0,0,0,0,0,1,0
San diegooooo,0,0,0,0,0,0,0,0,1,0
San Diego 🌞🌴🐳,0,0,0,0,0,0,0,0,1,0
San Diego ✈️,0,0,0,0,0,0,0,0,1,0
San diego!,0,0,0,0,0,0,0,0,1,0
Trying to make San Diego cloudy again.,0,0,0,0,0,0,0,0,1,0
Car + hotel san diego,0,0,0,0,0,0,0,0,1,0
San Diego 😍,0,0,0,0,0,0,0,0,1,0
San Diego!!!,0,0,0,0,0,0,0,0,1,0
Train to San Diego!,0,0,0,0,0,0,0,0,1,0
San Diegooooo 🎉,0,0,0,0,0,0,0,0,1,0
San diego,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
San Diego,0,0,0,0,0,0,0,0,1,0
Milan train,0,0,0,0,0,0,0,0,1,0
"Milan dinner, wine, metro, A/C",0,0,0,0,0,0,0,0,1,0
"Milan , Italy 🇮🇹",0,0,0,0,0,0,0,0,1,0
milan lunch,0,0,0,0,0,0,0,0,1,0
Train Florence to Milan,0,0,0,0,0,0,0,0,1,0
Trenitalia La Spezia —> Milan,0,0,0,0,0,0,0,0,1,0
Milano’s,0,0,0,0,0,0,0,0,1,0
Milan,0,0,0,0,0,0,0,0,1,0
Train from Milan to Torino,0,0,0,0,0,0,0,0,1,0
Train from Modena to milan and hostel in Rome,0,0,0,0,0,0,0,0,1,0
Milan,0,0,0,0,0,0,0,0,1,0
For Milan’s Birthday,0,0,0,0,0,0,0,0,1,0
Pay back for Milan kok,0,0,0,0,0,0,0,0,1,0
Milan 🏨,0,0,0,0,0,0,0,0,1,0
Milano,0,0,0,0,0,0,0,0,1,0
Milano,0,0,0,0,0,0,0,0,1,0
Paris to Milan!!!,0,0,0,0,0,0,0,0,1,0
Milan,0,0,0,0,0,0,0,0,1,0
Milan Airbnb,0,0,0,0,0,0,0,0,1,0
Sublet NYC,0,0,0,0,0,0,0,0,1,0
The room in nyc,0,0,0,0,0,0,0,0,1,0
What’s it like in NYC? 🍎,0,0,0,0,0,0,0,0,1,0
NYC,0,0,0,0,0,0,0,0,1,0
NYCCCCC,0,0,0,0,0,0,0,0,1,0
NYC,0,0,0,0,0,0,0,0,1,0
NYC Budapest part 1,0,0,0,0,0,0,0,0,1,0
NYC BABAYYYYYY,0,0,0,0,0,0,0,0,1,0
NYC Drinks,0,0,0,0,0,0,0,0,1,0
NYCC,0,0,0,0,0,0,0,0,1,0
NYC BABY!!!!,0,0,0,0,0,0,0,0,1,0
NYC Weekend! Have Funnnnn,0,0,0,0,0,0,0,0,1,0
NYC hotel,0,0,0,0,0,0,0,0,1,0
NYC- 🥃🚕,0,0,0,0,0,0,0,0,1,0
NYCFC 8/22 7pm,0,0,0,0,0,0,0,0,1,0
NYC,0,0,0,0,0,0,0,0,1,0
NYC PGA Event Coordination,0,0,0,0,0,0,0,0,1,0
NYC,0,0,0,0,0,0,0,0,1,0
NYC Google run swag,0,0,0,0,0,0,0,0,1,0
The second bodhai restaurant in nyc,0,0,0,0,0,0,0,0,1,0
Halal NYC 🙂,0,0,0,0,0,0,0,0,1,0
Dubai left overs,0,0,0,0,0,0,0,0,1,0
Dubai Airbnb on overnight layover,0,0,0,0,0,0,0,0,1,0
Dubai 🤪,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
Dubai 🇦🇪,0,0,0,0,0,0,0,0,1,0
Dubai Whips,0,0,0,0,0,0,0,0,1,0
DUBAI IS AMAZING,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
DUBAI,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
DUBAI IS FRICKIN LIT,0,0,0,0,0,0,0,0,1,0
Dubai Tax Attorneys 1st W,0,0,0,0,0,0,0,0,1,0
Dubai ☀️🏝🌊✈️- only 4 weeks and 4 days away! 😍,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
Dubai boat rental,0,0,0,0,0,0,0,0,1,0
🏨in Dubai!,0,0,0,0,0,0,0,0,1,0
Dubai trip deposit 🐫,0,0,0,0,0,0,0,0,1,0
Remainder of Dubai trip payment,0,0,0,0,0,0,0,0,1,0
Week of Dubai 🇦🇪,0,0,0,0,0,0,0,0,1,0
DUBAI🙈,0,0,0,0,0,0,0,0,1,0
Za dubai,0,0,0,0,0,0,0,0,1,0
Dubai Uber,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
Dubai Chedda,0,0,0,0,0,0,0,0,1,0
Security deposit refund. Good luck in Dubai.,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
DUBAI 🐫,0,0,0,0,0,0,0,0,1,0
Last payment Thank you Lord.. Dubai here I come...,0,0,0,0,0,0,0,0,1,0
Dubai Drip,0,0,0,0,0,0,0,0,1,0
Dubai. This is painful,0,0,0,0,0,0,0,0,1,0
Dubai pymt,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
Dubai,0,0,0,0,0,0,0,0,1,0
Dubai!,0,0,0,0,0,0,0,0,1,0
Dubai glam🌏,0,0,0,0,0,0,0,0,1,0
New York flights,0,0,0,0,0,0,0,0,1,0
NEW YORK CITY 🗽,0,0,0,0,0,0,0,0,1,0
NEW YORK BITCHHH 🤪,0,0,0,0,0,0,0,0,1,0
New York Mart,0,0,0,0,0,0,0,0,1,0
New yorkkkkk,0,0,0,0,0,0,0,0,1,0
New York. I'm poor.,0,0,0,0,0,0,0,0,1,0
New York 💋,0,0,0,0,0,0,0,0,1,0
paying for my new york life,0,0,0,0,0,0,0,0,1,0
Welcome to new yorkkkkkkkkkkkk,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
New York’s best 🍕👴🏻👨🏼<U+200D>🍳,0,0,0,0,0,0,0,0,1,0
:venmo_dollar: New York,0,0,0,0,0,0,0,0,1,0
I'm the king of new york,0,0,0,0,0,0,0,0,1,0
For giving me hope on a morning when I had none... While I was temporarily the poorest person in New York.,0,0,0,0,0,0,0,0,1,0
New york,0,0,0,0,0,0,0,0,1,0
🥓... bc it’s New York,0,0,0,0,0,0,0,0,1,0
New York Airbnb,0,0,0,0,0,0,0,0,1,0
have fun in new york!!!❤️❤️❤️,0,0,0,0,0,0,0,0,1,0
New York bb 😘,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
One dollar from each of you for each time you don’t invite me to New York.,0,0,0,0,0,0,0,0,1,0
8th. New York 💰,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
Welcome to new york😭😩,0,0,0,0,0,0,0,0,1,0
Parking 07/29-08/04 - Black BMW X5 HJE 4566 (New York plates),0,0,0,0,0,0,0,0,1,0
Coffee. I love you. Please come to the beach. Please bring a water. I’m so thirsty. Thank you so much. See you in 15. If you don’t come to the beach I’m probably going to swim across lake Champlain to New York and never come back. Bye,0,0,0,0,0,0,0,0,1,0
Hotel in New York,0,0,0,0,0,0,0,0,1,0
Unique new york,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
it’s really similar to a New York bagel,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
"In New York, concrete jungle where dreams are made of",0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
New York!!!,0,0,0,0,0,0,0,0,1,0
New York trip ไม่ล่มแล้วจ้าา,0,0,0,0,0,0,0,0,1,0
New York 🏙,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
these new york prices 🤯,0,0,0,0,0,0,0,0,1,0
New york,0,0,0,0,0,0,0,0,1,0
New York... yes still,0,0,0,0,0,0,0,0,1,0
new york,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
New York City,0,0,0,0,0,0,0,0,1,0
New York,0,0,0,0,0,0,0,0,1,0
I LOVE NEW YORK ✈️✈️✈️♥️♥️♥️,0,0,0,0,0,0,0,0,1,0
To Bangalore and Beyond! 🇮🇳 (CC: @Siddharth-Kumar-4),0,0,0,0,0,0,0,0,1,0
Airport transfer in Bangalore (10pp),0,0,0,0,0,0,0,0,1,0
fatty bao bangalore (idk still who paid and who didn’t so sorry if you have already!),0,0,0,0,0,0,0,0,1,0
Food & Autos! in Bangalore,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Gas back from Dallas,0,0,0,0,0,0,0,0,1,0
Dallas Allegiance backpack personalized,0,0,0,0,0,0,0,0,1,0
Driving to the juiceland in Dallas,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Dallas eats 👌🏼,0,0,0,0,0,0,0,0,1,0
peace out dallas,0,0,0,0,0,0,0,0,1,0
South Dallas schools,0,0,0,0,0,0,0,0,1,0
Dallas :),0,0,0,0,0,0,0,0,1,0
Dallas Oregon July 28,0,0,0,0,0,0,0,0,1,0
Dallas airbnb,0,0,0,0,0,0,0,0,1,0
Dallas za,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Dallas fun!,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Dallas Dallas,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Dallas $ from fifi,0,0,0,0,0,0,0,0,1,0
Dallas ftw,0,0,0,0,0,0,0,0,1,0
dallas gas!!!,0,0,0,0,0,0,0,0,1,0
Dallas trip,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Get me to Dallas safe,0,0,0,0,0,0,0,0,1,0
Dallas Flights,0,0,0,0,0,0,0,0,1,0
Dallas weekend,0,0,0,0,0,0,0,0,1,0
For my Dallas daddy,0,0,0,0,0,0,0,0,1,0
dallas,0,0,0,0,0,0,0,0,1,0
Dallas Airbnb,0,0,0,0,0,0,0,0,1,0
Dallas Airbnb,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
Dallas! Jan 14th!,0,0,0,0,0,0,0,0,1,0
dallas,0,0,0,0,0,0,0,0,1,0
Dallas,0,0,0,0,0,0,0,0,1,0
New Delhi,0,0,0,0,0,0,0,0,1,0
Delhi tours,0,0,0,0,0,0,0,0,1,0
"Isomnia, delhi minus clads and msic",0,0,0,0,0,0,0,0,1,0
Hostels for New Delhi and Mumbai,0,0,0,0,0,0,0,0,1,0
New Delhi!,0,0,0,0,0,0,0,0,1,0
Delhi,0,0,0,0,0,0,0,0,1,0
Delhi,0,0,0,0,0,0,0,0,1,0
New Delhi,0,0,0,0,0,0,0,0,1,0
On the whey to Delhi you will stop at Live Oak,0,0,0,0,0,0,0,0,1,0
Leh to Delhi!!!!!!,0,0,0,0,0,0,0,0,1,0
New Delhiiiiii!!!!!,0,0,0,0,0,0,0,0,1,0
Ann Arbor,0,0,0,0,0,0,0,0,1,0
Last DTE for Ann Arbor,0,0,0,0,0,0,0,0,1,0
Ann Arbor Airbnb + 🎟,0,0,0,0,0,0,0,0,1,0
Ann Arbor Towing,0,0,0,0,0,0,0,0,1,0
Ann arbor,0,0,0,0,0,0,0,0,1,0
Driving me to Ann Arbor,0,0,0,0,0,0,0,0,1,0
we <3 ann arbor,0,0,0,0,0,0,0,0,1,0
Portillo’s from that Sunday when we got back from Ann Arbor,0,0,0,0,0,0,0,0,1,0
Ann Arbor air bnb,0,0,0,0,0,0,0,0,1,0
Ann Arbor Airbnb,0,0,0,0,0,0,0,0,1,0
Ann arbor,0,0,0,0,0,0,0,0,1,0
Ann Arbor commute,0,0,0,0,0,0,0,0,1,0
Ann Arbor is a dirty whoore,0,0,0,0,0,0,0,0,1,0
Dope Airbnb in Ann Arbor,0,0,0,0,0,0,0,0,1,0
Ann Arbor yumminess,0,0,0,0,0,0,0,0,1,0
Ann Arbor,0,0,0,0,0,0,0,0,1,0
best pizza in Ann Arbor,0,0,0,0,0,0,0,0,1,0
Uber to Ann Arbor,0,0,0,0,0,0,0,0,1,0
⛽️ for Ann Arbor,0,0,0,0,0,0,0,0,1,0
Seattle Utilities bill date 7/23/18,0,0,0,0,0,0,0,0,1,0
Thank you for the awesome Seattle weekend! 🍷🐟🚤🍾🍊🛥🌭⚾️☀️,0,0,0,0,0,0,0,0,1,0
Gas to seattle and back,0,0,0,0,0,0,0,0,1,0
Taxi from SeaTac to Seattle,0,0,0,0,0,0,0,0,1,0
Starbucks in Seattle how cool,0,0,0,0,0,0,0,0,1,0
Lodging Seattle so fun!,0,0,0,0,0,0,0,0,1,0
Seattle rooftop drinks & food,0,0,0,0,0,0,0,0,1,0
Seattle Trip,0,0,0,0,0,0,0,0,1,0
Seattle arifare,0,0,0,0,0,0,0,0,1,0
Seattle,0,0,0,0,0,0,0,0,1,0
Seattle 🏠,0,0,0,0,0,0,0,0,1,0
